Date,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10
26-08-2015,225.830994,4697.540039,9979.669922,18376.83008,2927.288086,9997.429688,94.01,183.4,60.770878,105.239082
27-08-2015,224.768997,4812.709961,10230.50977,18574.43945,3083.591064,10315.62012,93.84,202.21,61.225037,105.29953
28-08-2015,231.395996,4828.319824,10242.05957,19136.32031,3232.350098,10298.53027,94.79,214.85,61.281803,105.610291
29-08-2015,229.779999,4828.319824,10242.05957,19136.32031,3232.350098,10298.53027,94.79,214.85,61.281803,105.610291
30-08-2015,228.761002,4828.319824,10242.05957,19136.32031,3232.350098,10298.53027,94.79,214.85,61.281803,105.610291
31-08-2015,230.056,4776.509766,10176.5,18890.48047,3205.986084,10259.45996,94.67,233.76,61.196651,104.798904
01-09-2015,228.121002,4636.100098,9874.669922,18165.68945,3166.624023,10015.57031,95.28,215.75,60.999226,105.554047
02-09-2015,229.283997,4749.97998,10013.36035,18095.40039,3160.166992,10048.04981,94.76,219.74,61.248692,104.645828
03-09-2015,227.182999,4733.5,10049.29004,18182.39063,3160.166992,10317.83984,94,222.12,61.334225,105.156189
04-09-2015,230.298004,4683.919922,9871.860352,17792.16016,3160.166992,10038.04004,93.74,218.79,61.270084,106.116272
05-09-2015,235.018997,4683.919922,9871.860352,17792.16016,3160.166992,10038.04004,93.74,218.79,61.270084,106.116272
06-09-2015,239.839996,4683.919922,9871.860352,17792.16016,3160.166992,10038.04004,93.74,218.79,61.270084,106.116272
07-09-2015,239.847,4683.919922,9871.860352,17860.4707,3080.419922,10108.61035,93.74,218.79,61.270084,106.116272
08-09-2015,243.606995,4811.930176,10109.67969,17427.08008,3170.451904,10271.36035,93.71,218.27,61.605068,104.550652
09-09-2015,238.167999,4756.529785,9988.910156,18770.50977,3243.089111,10303.12012,92.12,209.79,61.526688,105.05233
10-09-2015,238.477005,4796.25,10019.38965,18299.61914,3197.893066,10210.44043,92.73,217.91,61.676361,104.343063
11-09-2015,240.106995,4822.339844,10040.21973,18264.2207,3200.233887,10123.55957,92.23,211.85,61.654984,105.000473
12-09-2015,235.229004,4822.339844,10040.21973,18264.2207,3200.233887,10123.55957,92.23,211.85,61.654984,105.000473
13-09-2015,230.511993,4822.339844,10040.21973,18264.2207,3200.233887,10123.55957,92.23,211.85,61.654984,105.000473
14-09-2015,230.643997,4805.759766,9988.589844,17965.69922,3114.798096,10131.74023,92.6,208.51,61.548065,105.164841
15-09-2015,230.304001,4860.52002,10105.87012,18026.48047,3005.172119,10188.12988,92.17,211.19,61.533806,103.149384
16-09-2015,229.091003,4889.240234,10236.71973,18171.59961,3152.262939,10227.20996,93.54,222.97,61.312828,102.760155
17-09-2015,229.809998,4893.950195,10215.54004,18432.26953,3086.061035,10229.58008,93.37,221.51,61.362728,104.014389
18-09-2015,232.975006,4827.22998,10031.59961,18070.21094,3097.916992,9916.160156,95.11,211.28,61.191647,105.614624
19-09-2015,231.492996,4827.22998,10031.59961,18070.21094,3097.916992,9916.160156,95.11,211.28,61.191647,105.614624
20-09-2015,231.212006,4827.22998,10031.59961,18070.21094,3097.916992,9916.160156,95.11,211.28,61.191647,105.614624
21-09-2015,227.085007,4828.950195,10066.07031,18070.21094,3156.540039,9948.509766,94.69,220.39,61.077602,103.893272
22-09-2015,230.617996,4756.720215,9912.599609,18070.21094,3185.618896,9570.660156,94.03,217.57,60.635696,105.337822
23-09-2015,230.283005,4752.740234,9867.900391,18070.21094,3115.887939,9612.620117,94.59,208.75,60.528778,105.329185
24-09-2015,234.529007,4734.47998,9837.80957,17571.83008,3142.687012,9427.639648,96.45,210.77,60.229427,106.047096
25-09-2015,235.143997,4686.5,9857.259766,17880.50977,3092.346924,9688.530273,95.76,214.47,59.922909,105.130203
26-09-2015,234.339996,4686.5,9857.259766,17880.50977,3092.346924,9688.530273,95.76,214.47,59.922909,105.130203
27-09-2015,232.757004,4686.5,9857.259766,17880.50977,3092.346924,9688.530273,95.76,214.47,59.922909,105.130203
28-09-2015,239.141998,4543.970215,9601.419922,17645.10938,3100.756104,9483.549805,94.6,208.51,59.003468,106.92939
29-09-2015,236.686996,4517.319824,9622.070313,16930.83984,3038.136963,9450.400391,94.19,212.27,58.996319,107.232155
30-09-2015,236.059998,4620.160156,9799.69043,17388.15039,3052.781006,9660.44043,93.22,211.61,59.366955,106.860214
01-10-2015,237.548996,4627.080078,9820.950195,17722.41992,3052.781006,9509.25,93.1,209.97,58.98597,107.316086
02-10-2015,237.292999,4707.779785,9973.55957,17725.13086,3052.781006,9553.070313,95.01,213.72,59.043255,107.966209
03-10-2015,238.729996,4707.779785,9973.55957,17725.13086,3052.781006,9553.070313,95.01,213.72,59.043255,107.966209
04-10-2015,238.259003,4707.779785,9973.55957,17725.13086,3052.781006,9553.070313,95.01,213.72,59.043255,107.966209
05-10-2015,240.382996,4781.259766,10167.92969,18005.49023,3052.781006,9814.790039,95.1,217.1,59.752312,106.50135
06-10-2015,246.063004,4748.359863,10156.37988,18186.09961,3052.781006,9902.830078,95.83,227.76,60.081734,106.960716
07-10-2015,242.968994,4791.149902,10258.51953,18322.98047,3052.781006,9970.400391,96.02,224.38,60.69767,106.605339
08-10-2015,242.304001,4810.790039,10361.04004,18141.16992,3143.356934,9993.070313,95.66,231.94,60.948307,105.712563
09-10-2015,243.931,4830.470215,10361.25977,18438.66992,3183.1521,10096.59961,96.63,232.76,60.955486,105.989914
10-10-2015,244.940994,4830.470215,10361.25977,18438.66992,3183.1521,10096.59961,96.63,232.76,60.955486,105.989914
11-10-2015,247.050003,4830.470215,10361.25977,18438.66992,3183.1521,10096.59961,96.63,232.76,60.955486,105.989914
12-10-2015,245.307999,4838.640137,10356.49023,18438.66992,3287.662109,10119.83008,97.34,220.97,60.840942,106.796066
13-10-2015,249.507996,4796.609863,10262.94043,18234.74023,3293.22998,10032.82031,97.42,218.85,60.69767,106.978073
14-10-2015,251.988998,4782.850098,10229.66992,17891,3262.440918,9915.849609,98.62,218.9,60.654671,107.9142
15-10-2015,254.320007,4870.100098,10378.26953,18096.90039,3338.072998,10064.79981,99.27,217.55,60.797897,107.385475
16-10-2015,262.868988,4886.689941,10421.91016,18291.80078,3391.352051,10104.42969,98.9,221.5,61.077221,107.420128
17-10-2015,270.640015,4886.689941,10421.91016,18291.80078,3391.352051,10104.42969,98.9,221.5,61.077221,107.420128
18-10-2015,261.643005,4886.689941,10421.91016,18291.80078,3391.352051,10104.42969,98.9,221.5,61.077221,107.420128
19-10-2015,263.437012,4905.470215,10391.59961,18131.23047,3386.699951,10164.30957,98.04,214.81,61.241951,107.12542
20-10-2015,269.463013,4880.970215,10383.41992,18207.15039,3425.330078,10147.67969,98.43,214.86,61.299282,106.466682
21-10-2015,266.272003,4840.120117,10306.44043,18554.2793,3320.676025,10238.09961,97.56,209.8,61.234798,107.524139
22-10-2015,274.02301,4920.049805,10448.83008,18435.86914,3368.739014,10491.96973,97.48,210.64,61.256294,107.706161
23-10-2015,276.496002,5031.859863,10506.50977,18825.30078,3412.434082,10794.54004,97.2,207.01,61.471149,106.787392
24-10-2015,281.653992,5031.859863,10506.50977,18825.30078,3412.434082,10794.54004,97.2,207.01,61.471149,106.787392
25-10-2015,283.679993,5031.859863,10506.50977,18825.30078,3412.434082,10794.54004,97.2,207.01,61.471149,106.787392
26-10-2015,285.299988,5034.700195,10464.62012,18947.11914,3429.581055,10801.33984,97.49,204.14,61.406696,107.4981
27-10-2015,293.787994,5030.149902,10400.17969,18777.03906,3434.335938,10692.19043,97.45,200.52,61.206158,107.766815
28-10-2015,304.618011,5095.689941,10538.2002,18903.01953,3375.196045,10831.95996,98.31,213.23,61.370861,107.333466
29-10-2015,313.855011,5074.27002,10498.16016,18935.71094,3387.314941,10800.83984,95.91,213.79,61.213299,105.625885
30-10-2015,328.015015,5053.75,10460.95996,19083.09961,3382.561035,10850.13965,95.41,216.25,61.284931,106.423309
31-10-2015,314.165985,5053.75,10460.95996,19083.09961,3382.561035,10850.13965,95.41,216.25,61.284931,106.423309
01-11-2015,325.431,5053.75,10460.95996,19083.09961,3382.561035,10850.13965,95.41,216.25,61.284931,106.423309
02-11-2015,361.188995,5127.149902,10579.87012,18683.24023,3325.084961,10950.66992,94.95,214.16,61.474884,105.934265
03-11-2015,403.416992,5145.129883,10609.91992,18683.24023,3316.695068,10951.15039,93.13,222.33,61.539627,105.06559
04-11-2015,411.562988,5142.47998,10563.95996,18926.91016,3459.639893,10845.24023,92.47,215,61.359776,105.187225
05-11-2015,386.354004,5127.740234,10548.36035,19116.41016,3522.819092,10887.74023,92.3,209.8,61.122303,104.909286
06-11-2015,374.470001,5147.120117,10513.36035,19265.59961,3590.031982,10988.03027,90.92,205.58,60.827332,103.371719
07-11-2015,386.481995,5147.120117,10513.36035,19265.59961,3590.031982,10988.03027,90.92,205.58,60.827332,103.371719
08-11-2015,373.368011,5147.120117,10513.36035,19265.59961,3590.031982,10988.03027,90.92,205.58,60.827332,103.371719
09-11-2015,380.256989,5095.299805,10415.19043,19642.74023,3646.881104,10815.4502,90.96,203.7,60.575489,102.789696
10-11-2015,336.819,5083.240234,10432.34961,19671.25977,3640.485107,10832.51953,90.99,205.23,60.438786,103.093727
11-11-2015,311.084015,5067.02002,10399.90039,19691.39063,3650.249023,10907.87012,90.67,199.49,60.294903,102.876572
12-11-2015,338.152008,5005.080078,10235.9502,19697.76953,3632.9021,10782.62988,90.34,194.17,59.891968,103.371719
13-11-2015,336.752991,4927.879883,10155.07031,19596.91016,3580.839111,10708.40039,90.34,189.52,59.719303,103.962379
14-11-2015,332.906006,4927.879883,10155.07031,19596.91016,3580.839111,10708.40039,90.34,189.52,59.719303,103.962379
15-11-2015,320.165985,4927.879883,10155.07031,19596.91016,3580.839111,10708.40039,90.34,189.52,59.719303,103.962379
16-11-2015,330.751007,4984.620117,10299.40039,19393.68945,3606.957031,10713.23047,90.56,193.09,59.999901,103.866829
17-11-2015,335.093994,4986.02002,10285.75977,19630.63086,3604.794922,10971.04004,89.3,188.21,60.043087,104.040573
18-11-2015,334.589996,5075.200195,10429.59961,19649.17969,3568.468018,10959.9502,89.29,189.3,60.158192,104.257721
19-11-2015,326.148987,5073.640137,10431.45996,19859.81055,3617.062012,11085.44043,90.06,188.26,59.618526,104.95266
20-11-2015,322.022003,5104.919922,10444.2002,19879.81055,3630.5,11119.83008,89.91,189.07,59.604153,104.631256
21-11-2015,326.927002,5104.919922,10444.2002,19879.81055,3630.5,11119.83008,89.91,189.07,59.604153,104.631256
22-11-2015,324.536011,5104.919922,10444.2002,19879.81055,3630.5,11119.83008,89.91,189.07,59.604153,104.631256
23-11-2015,323.04599,5102.47998,10421.41016,19879.81055,3610.314941,11092.30957,89.09,188.39,59.553818,104.95266
24-11-2015,320.04599,5102.810059,10449.71973,19924.89063,3616.113037,10933.99023,89.65,193.45,59.632935,104.944
25-11-2015,328.205994,5116.140137,10450.36035,19847.58008,3647.929932,11169.54004,89.35,194.22,59.697681,105.187225
26-11-2015,352.68399,5116.140137,10450.36035,19944.41016,3635.552002,11320.76953,89.35,194.22,59.697681,105.187225
27-11-2015,358.041992,5127.52002,10450.53027,19883.93945,3436.302979,11293.75977,88.23,188.21,59.791233,105.082977
28-11-2015,357.381012,5127.52002,10450.53027,19883.93945,3436.302979,11293.75977,88.23,188.21,59.791233,105.082977
29-11-2015,371.294006,5127.52002,10450.53027,19883.93945,3436.302979,11293.75977,88.23,188.21,59.791233,105.082977
30-11-2015,377.321014,5108.669922,10409.58984,19747.4707,3445.405029,11382.23047,88.99,187.94,59.755287,105.499893
01-12-2015,362.488007,5156.310059,10519.58984,20012.40039,3456.309082,11261.24023,88.84,188.85,60.180382,106.92495
02-12-2015,359.187012,5123.220215,10389.2002,19938.13086,3536.905029,11190.01953,88.03,180.23,60.057449,106.959801
03-12-2015,361.04599,5037.529785,10257.37988,19939.90039,3584.823975,10789.24023,88.64,185.37,59.898388,104.052277
04-12-2015,363.183014,5142.27002,10408.86035,19504.48047,3524.991943,10752.09961,90.56,180.36,59.761051,104.966286
05-12-2015,388.949005,5142.27002,10408.86035,19504.48047,3524.991943,10752.09961,90.56,180.36,59.761051,104.966286
06-12-2015,388.78299,5142.27002,10408.86035,19504.48047,3524.991943,10752.09961,90.56,180.36,59.761051,104.966286
07-12-2015,395.536011,5101.810059,10304.53027,19698.15039,3536.927002,10886.08984,89.81,169.89,59.341698,105.984802
08-12-2015,415.562988,5098.240234,10198.37012,19492.59961,3470.070068,10673.59961,89.82,169.13,58.604298,106.037071
09-12-2015,417.562988,5022.870117,10162.37012,19301.07031,3472.438965,10592.49023,89.92,167.69,58.90794,105.923897
10-12-2015,415.479004,5045.169922,10172.04004,19046.55078,3455.495117,10598.92969,89.55,166.22,58.662148,106.063133
11-12-2015,451.937988,4933.470215,9976.650391,19230.48047,3434.581055,10340.05957,89.85,161.1,57.49091,107.73455
12-12-2015,434.997009,4933.470215,9976.650391,19230.48047,3434.581055,10340.05957,89.85,161.1,57.49091,107.73455
13-12-2015,433.755005,4933.470215,9976.650391,19230.48047,3434.581055,10340.05957,89.85,161.1,57.49091,107.73455
14-12-2015,444.182007,4952.22998,9986.759766,18883.41992,3520.667969,10139.33984,88.83,162.62,56.992058,106.341721
15-12-2015,465.321014,4995.359863,10110.94043,18565.90039,3510.354004,10450.37988,88.68,166.55,57.924698,105.714943
16-12-2015,454.93399,5071.129883,10267.83008,19049.91016,3516.187012,10469.25977,89.95,158.94,58.365704,105.488632
17-12-2015,456.078003,5002.549805,10112.62988,19353.56055,3579.999023,10738.12012,87.67,156.86,57.715008,106.681229
18-12-2015,463.615997,4923.080078,9967.639648,18986.80078,3578.964111,10608.19043,88.96,155.96,57.498142,107.273186
19-12-2015,462.321991,4923.080078,9967.639648,18986.80078,3578.964111,10608.19043,88.96,155.96,57.498142,107.273186
20-12-2015,442.684998,4923.080078,9967.639648,18986.80078,3578.964111,10608.19043,88.96,155.96,57.498142,107.273186
21-12-2015,438.639008,4968.919922,10023.03027,18916.01953,3642.471924,10497.76953,90.26,154.87,57.317387,107.247078
22-12-2015,436.571991,5001.109863,10112.40039,18886.69922,3651.76709,10488.75,89.72,156.3,58.011436,106.472313
23-12-2015,442.401001,5045.930176,10276.28027,18886.69922,3636.089111,10727.63965,89.24,162.18,58.38018,105.67144
24-12-2015,454.984985,5048.490234,10258.54981,18789.68945,3612.485107,10727.63965,89.87,164.78,58.499371,106.276825
25-12-2015,455.653015,5048.490234,10258.54981,18769.06055,3628.000977,10727.63965,89.87,164.78,58.499371,106.276825
26-12-2015,417.273987,5048.490234,10258.54981,18769.06055,3628.000977,10727.63965,89.87,164.78,58.499371,106.276825
27-12-2015,422.822998,5048.490234,10258.54981,18769.06055,3628.000977,10727.63965,89.87,164.78,58.499371,106.276825
28-12-2015,422.278992,5040.990234,10217.40039,18873.34961,3533.779053,10653.91016,89.24,159.2,58.150509,106.590889
29-12-2015,432.983002,5107.939941,10306.59961,18982.23047,3563.736084,10860.13965,89.21,163.78,58.484798,104.820045
30-12-2015,426.619995,5065.850098,10225.83008,19033.71094,3572.875977,10743.00977,88.53,158.29,58.528431,104.715393
31-12-2015,430.566986,5007.410156,10143.41992,19033.71094,3539.181885,10743.00977,88.56,160.19,58.564777,105.186394
01-01-2016,434.334015,5007.410156,10143.41992,19033.71094,3539.181885,10743.00977,88.56,160.19,58.564777,105.186394
02-01-2016,433.437988,5007.410156,10143.41992,19033.71094,3539.181885,10743.00977,88.56,160.19,58.564777,105.186394
03-01-2016,430.010986,5007.410156,10143.41992,19033.71094,3539.181885,10743.00977,88.56,160.19,58.564777,105.186394
04-01-2016,433.091003,4903.089844,10001.55957,18450.98047,3296.258057,10283.44043,89.81,158.98,58.215904,105.945305
05-01-2016,431.959991,4891.430176,10028.05957,18374,3287.710938,10310.09961,90.08,155.57,58.324902,105.517876
06-01-2016,429.105011,4835.759766,9868.259766,18191.32031,3361.840088,10214.01953,91.21,146.92,58.324902,106.939812
07-01-2016,458.048004,4689.430176,9650.419922,17767.33984,3125.001953,9979.849609,92.54,143.89,57.946991,107.131706
08-01-2016,453.230011,4643.629883,9528.769531,17697.96094,3186.412109,9849.339844,91.71,143.41,57.79438,107.611519
09-01-2016,447.610992,4643.629883,9528.769531,17697.96094,3186.412109,9849.339844,91.71,143.41,57.79438,107.611519
10-01-2016,447.990997,4643.629883,9528.769531,17697.96094,3186.412109,9849.339844,91.71,143.41,57.79438,107.611519
11-01-2016,448.428009,4637.990234,9527.660156,17697.96094,3016.704102,9825.070313,91.56,135.86,57.707165,106.433846
12-01-2016,435.690002,4685.919922,9576.519531,17218.96094,3022.861084,9985.429688,90.64,131.67,57.765312,107.969139
13-01-2016,432.371002,4526.060059,9374.230469,17715.63086,2949.596924,9960.959961,90.8,131.4,57.125729,109.033401
14-01-2016,430.306,4615,9516.549805,17240.94922,3007.648926,9794.200195,89.66,134.44,57.3801,108.012802
15-01-2016,364.330994,4488.419922,9299.629883,17147.10938,2900.969971,9545.269531,91.09,127.23,56.624229,109.696381
16-01-2016,387.536011,4488.419922,9299.629883,17147.10938,2900.969971,9545.269531,91.09,127.23,56.624229,109.696381
17-01-2016,382.299011,4488.419922,9299.629883,17147.10938,2900.969971,9545.269531,91.09,127.23,56.624229,109.696381
18-01-2016,387.167999,4488.419922,9299.629883,16955.57031,2913.836914,9521.849609,91.09,127.23,56.624229,109.696381
19-01-2016,380.148987,4476.950195,9301.740234,17048.36914,3007.739014,9664.209961,90.95,123.8,56.428017,109.356178
20-01-2016,420.230011,4471.689941,9156.839844,16416.18945,2976.694092,9391.639648,92.37,118.69,56.050068,110.507668
21-01-2016,410.261993,4472.060059,9226.570313,16017.25977,2880.481934,9574.160156,91.68,123.63,56.428017,109.757446
22-01-2016,382.492004,4591.180176,9426.910156,16958.5293,2916.562012,9764.879883,91.55,134.77,57.292885,109.338707
23-01-2016,387.490997,4591.180176,9426.910156,16958.5293,2916.562012,9764.879883,91.55,134.77,57.292885,109.338707
24-01-2016,402.971008,4591.180176,9426.910156,16958.5293,2916.562012,9764.879883,91.55,134.77,57.292885,109.338707
25-01-2016,391.726013,4518.490234,9262.990234,17110.91016,2938.514893,9736.150391,92.32,127.03,56.725975,109.931923
26-01-2016,392.153015,4567.669922,9429.110352,16708.90039,2749.784912,9822.75,93.58,131.67,57.234734,109.984291
27-01-2016,394.971985,4468.169922,9373.780273,17163.91992,2735.558105,9880.820313,93.22,135.23,57.14753,109.958084
28-01-2016,380.289001,4506.680176,9397.790039,17041.44922,2655.660889,9639.589844,93.2,139.08,57.438248,110.115089
29-01-2016,379.473999,4613.950195,9632.700195,17518.30078,2737.600098,9798.110352,93.23,140.76,57.627201,111.048515
30-01-2016,378.255005,4613.950195,9632.700195,17518.30078,2737.600098,9798.110352,93.23,140.76,57.627201,111.048515
31-01-2016,368.766998,4613.950195,9632.700195,17518.30078,2737.600098,9798.110352,93.23,140.76,57.627201,111.048515
